"when","monitor_ambient_1","monitor_ambient_2","pipe_inlet","pipe_outlet","sensor_A","sensor_AB","sensor_CD","sensor_EF","sensor_F","sensor_G","sensor_GH","sensor_H","sensor_K","sensor_L","sensor_M","sensor_N","sensor_O","sensor_Q","sensor_T","sensor_U","sensor_X","sensor_Z"
"2018.09.20_21",17.5754 ,17.9774 ,17.4546 ,17.3014 , ,44.4173 ,55.3700 ,66.4909 ,69.4375 ,61.8750 ,68.7429 ,17.7843 , , , ,60.3690 ,44.6815 ,67.0907 ,66.2500 ,59.2157 , ,54.6341 
"2018.09.20_22",17.6875 ,18.1081 ,17.4355 ,17.4768 , ,44.3417 ,55.3095 ,66.4375 ,69.4355 ,61.8498 ,68.6915 ,17.9123 , , , ,60.4204 ,44.5897 ,67.1250 ,66.2500 ,59.1683 , ,54.6129 
"2018.09.20_23",17.7511 ,18.2328 ,17.4042 ,17.5958 , ,44.2571 ,55.2490 ,66.4133 ,69.4335 ,61.8125 ,68.6875 ,18.0000 , , , ,60.4385 ,44.5010 ,67.1542 ,66.2409 ,59.1250 , ,54.5635 
"2018.09.21_00",17.7425 ,18.2166 ,17.3851 ,17.5282 , ,44.1633 ,55.2440 ,66.3720 ,69.4284 ,61.8115 ,68.6552 ,17.9919 , , , ,60.3740 ,44.4073 ,67.1875 ,66.2016 ,59.0685 , ,54.5393 
"2018.09.21_01",17.6562 ,18.1325 ,17.3508 ,17.3931 , ,44.0736 ,55.2500 ,66.3185 ,69.4224 ,61.7621 ,68.6179 ,17.9002 , , , ,60.2913 ,44.3387 ,67.1875 ,66.1875 ,59.0423 , ,54.5000 
"2018.09.21_02",17.4936 ,17.9364 ,17.3125 ,17.2399 , ,43.9597 ,55.3780 ,66.2470 ,69.4315 ,61.7500 ,68.5615 ,17.7208 , , , ,60.1089 ,44.2873 ,67.1875 ,66.1875 ,59.0000 , ,54.5000 
"2018.09.21_03",17.4795 ,17.9084 ,17.2490 ,17.2319 , ,43.8740 ,55.4264 ,66.1875 ,69.4042 ,61.7440 ,68.5040 ,17.7097 , , , ,60.0867 ,44.2117 ,67.1895 ,66.1875 ,58.9647 , ,54.4577 
"2018.09.21_04",17.4041 ,17.8772 ,17.1875 ,17.1341 , ,43.7913 ,55.3075 ,66.1351 ,69.3901 ,61.6946 ,68.4617 ,17.6502 , , , ,60.0444 ,44.1109 ,67.1935 ,66.1815 ,58.9375 , ,54.4375 
"2018.09.21_05",17.3761 ,17.8071 ,17.1885 ,17.1593 , ,43.6704 ,55.3659 ,66.0615 ,69.4093 ,61.6875 ,68.4012 ,17.5857 , , , ,59.8619 ,44.0212 ,67.1905 ,66.1381 ,58.8962 , ,54.4073 
"2018.09.21_06",17.3517 ,17.7521 ,17.1986 ,17.1351 , ,43.5407 ,55.4117 ,65.9802 ,69.4107 ,61.6736 ,68.3323 ,17.5524 , , , ,59.6716 ,43.8978 ,67.1875 ,66.1250 ,58.8740 , ,54.3760 
"2018.09.21_07",17.4052 ,17.8351 ,17.2674 ,17.2367 , ,43.4642 ,55.3813 ,65.9523 ,69.4108 ,61.6540 ,68.3011 ,17.6025 , , , ,59.6273 ,43.8119 ,67.2148 ,66.1517 ,58.8568 , ,54.4017 
"2018.09.21_08",17.5032 ,17.9515 ,17.4274 ,17.3589 , ,43.2964 ,55.2258 ,65.8548 ,69.3750 ,61.6250 ,68.2026 ,17.7016 , , , ,59.5010 ,43.6331 ,67.1875 ,66.1250 ,58.8125 , ,54.3750 
"2018.09.21_09",17.6121 ,18.0593 ,17.6462 ,17.4819 , ,43.1492 ,55.0514 ,65.8004 ,69.3750 ,61.5887 ,68.1421 ,17.8216 , , , ,59.4143 ,43.4849 ,67.1875 ,66.1250 ,58.7833 , ,54.3750 
"2018.09.21_10",17.7177 ,18.1800 ,17.7883 ,17.5534 , ,43.0202 ,54.8367 ,65.7500 ,69.3750 ,61.5625 ,68.0796 ,17.9244 , , , ,59.3750 ,43.3619 ,67.1875 ,66.1250 ,58.7500 , ,54.3468 
"2018.09.21_11",17.8847 ,18.3470 ,17.9597 ,17.7440 , ,42.9315 ,54.5000 ,65.7480 ,69.3750 ,61.5363 ,68.0383 ,18.1179 , , , ,59.5000 ,43.0978 ,67.1714 ,66.1149 ,58.7208 , ,54.3125 
"2018.09.21_12",18.3814 ,18.8422 ,18.6472 ,18.3155 , ,42.8558 ,54.1734 ,65.7429 ,69.3740 ,61.5000 ,67.9950 ,18.5958 , , , ,59.5242 ,42.8931 ,67.1341 ,66.0776 ,58.6875 , ,54.3125 
"2018.09.21_13",19.1530 ,19.6347 ,20.0272 ,19.0847 , ,42.7530 ,53.9859 ,65.6956 ,69.3720 ,61.4808 ,67.9385 ,19.3548 , , , ,59.4042 ,42.7611 ,67.1250 ,66.0625 ,58.6351 , ,54.3367 
"2018.09.21_14",19.2037 ,19.7274 ,19.9788 ,19.0423 , ,42.6875 ,53.7681 ,65.6734 ,69.3296 ,61.4375 ,67.8790 ,19.4405 , , , ,59.3034 ,42.6300 ,67.1200 ,66.0625 ,58.6129 , ,54.3609 
"2018.09.21_15",19.1886 ,19.6778 ,19.6329 ,18.9960 , ,42.6290 ,53.5161 ,65.6220 ,69.3125 ,61.4103 ,67.8236 ,19.3889 , , , ,59.2308 ,42.5565 ,67.0675 ,66.0625 ,58.5625 , ,54.3357 
"2018.09.21_16",19.2737 ,19.7349 ,19.4597 ,19.0776 , ,42.6139 ,53.2681 ,65.5655 ,69.3125 ,61.3750 ,67.7742 ,19.4940 , , , ,59.2329 ,42.5081 ,67.0625 ,66.0625 ,58.5192 , ,54.3125 
"2018.09.21_17",19.4036 ,19.8602 ,19.4688 ,19.2440 , ,42.5625 ,53.0139 ,65.5625 ,69.2649 ,61.3492 ,67.7371 ,19.6371 , , , ,59.2302 ,42.5218 ,67.0615 ,66.0605 ,58.4742 , ,54.3125 
"2018.09.21_18",19.5032 ,19.9569 ,19.4456 ,19.3004 , ,42.5615 ,52.7742 ,65.5353 ,69.2500 ,61.3125 ,67.6875 ,19.7379 , , , ,59.2530 ,42.4204 ,67.0161 ,66.0050 ,58.4284 , ,54.3125 
"2018.09.21_19",19.5916 ,20.0323 ,19.3942 ,19.4254 , ,42.5514 ,52.5615 ,65.5000 ,69.2298 ,61.2883 ,67.6482 ,19.8206 , , , ,59.2641 ,42.5393 ,67.0000 ,66.0000 ,58.3750 , ,54.3125 
"2018.09.21_20",19.8222 ,20.2403 ,19.6230 ,19.7268 , ,42.5625 ,52.3579 ,65.5212 ,69.1875 ,61.2500 ,67.6250 ,20.0605 , , , ,59.4435 ,42.4093 ,66.9929 ,66.0000 ,58.3266 , ,54.3125 
"2018.09.21_21",20.0742 ,20.5011 ,19.9224 ,19.9587 , ,42.6210 ,52.1784 ,65.5786 ,69.1865 ,61.2248 ,67.6250 ,20.3327 , , , ,59.6673 ,42.0706 ,66.9415 ,66.0000 ,58.2863 , ,54.3065 
"2018.09.21_22",20.1853 ,20.6164 ,20.1179 ,20.0393 , ,42.7036 ,51.8367 ,65.6391 ,69.1462 ,61.1875 ,67.6250 ,20.4325 , , , ,59.6704 ,41.8438 ,66.9375 ,65.9788 ,58.2460 , ,54.2792 
"2018.09.21_23",20.2026 ,20.6325 ,21.1200 ,20.0565 , ,42.7913 ,51.3921 ,63.7974 ,69.1260 ,61.1633 ,66.9819 ,20.4526 , , , ,50.0030 ,41.7581 ,66.8942 ,65.9476 ,58.1915 , ,53.3790 
"2018.09.22_00",20.2188 ,20.6476 ,20.2218 ,20.0796 , ,42.9062 ,50.8992 ,62.2248 ,69.1008 ,61.1250 ,65.6583 ,20.4637 , , , ,54.1270 ,41.7006 ,66.7692 ,65.7893 ,58.1643 , ,53.2308 
"2018.09.22_01",20.2748 ,20.6875 ,20.0464 ,20.1331 , ,43.0030 ,50.3387 ,62.6502 ,69.0454 ,61.0756 ,65.3730 ,20.5040 , , , ,56.5726 ,41.6129 ,66.4516 ,65.5665 ,58.1179 , ,53.5282 
"2018.09.22_02",20.3341 ,20.7414 ,20.0171 ,20.1381 , ,43.0776 ,49.9244 ,63.1976 ,69.0000 ,61.0454 ,65.4778 ,20.5565 , , , ,57.7087 ,41.8185 ,66.1179 ,65.4355 ,58.0595 , ,53.6482 
"2018.09.22_03",20.4121 ,20.8496 ,20.0645 ,20.2067 , ,43.1280 ,49.7097 ,63.6079 ,68.9647 ,61.0000 ,65.6744 ,20.6462 , , , ,58.2540 ,42.0806 ,65.8821 ,65.3750 ,58.0071 , ,53.6875 
"2018.09.22_04",20.3028 ,20.7575 ,19.7308 ,19.9980 , ,43.2006 ,49.5877 ,63.8569 ,68.9375 ,60.9435 ,65.8659 ,20.5433 , , , ,58.4768 ,42.4395 ,65.7500 ,65.3750 ,57.9516 , ,53.6885 
"2018.09.22_05",20.2144 ,20.6056 ,19.5754 ,19.9901 , ,43.2762 ,49.5050 ,64.0625 ,68.8851 ,60.8992 ,66.0524 ,20.4405 , , , ,58.7964 ,42.7157 ,65.6875 ,65.4103 ,57.9052 , ,53.7157 
"2018.09.22_06",20.1487 ,20.5560 ,19.8770 ,19.8206 , ,43.3498 ,49.2762 ,64.2944 ,68.8690 ,60.8629 ,66.2974 ,20.3861 , , , ,59.4587 ,42.8014 ,65.6875 ,65.4385 ,57.8690 , ,53.7500 
"2018.09.22_07",18.6961 ,19.0302 ,18.5827 ,18.2379 , ,43.3750 ,48.5595 ,64.5198 ,68.8125 ,60.8125 ,66.6161 ,18.8659 , , , ,59.9474 ,42.5724 ,65.6875 ,65.4950 ,57.8165 , ,53.6587 
"2018.09.22_08",18.2447 ,18.5985 ,18.3145 ,17.9617 , ,43.3750 ,47.7046 ,64.6159 ,68.8125 ,60.7863 ,66.7893 ,18.4546 , , , ,59.8075 ,42.3327 ,65.7067 ,65.5101 ,57.8075 , ,53.5312 
"2018.09.22_09",18.0269 ,19.0474 ,19.2661 ,18.1633 , ,43.3367 ,46.6411 ,64.6915 ,68.7984 ,60.7500 ,66.9597 ,19.0272 , , , ,60.1230 ,42.1109 ,65.7490 ,65.5615 ,57.7571 , ,53.4194 
"2018.09.22_10",17.7331 ,19.8676 ,20.6442 ,17.9194 , ,43.4365 ,45.4871 ,63.0129 ,68.8095 ,60.7391 ,66.5734 ,20.3438 ,71.3750 ,43.6875 ,71.6875 ,46.8651 ,41.8879 ,65.7500 ,65.5337 ,57.7500 ,34.9375 ,52.3264 
"2018.09.22_11",17.8862 ,19.1462 ,20.8979 ,19.1906 , ,43.5562 ,44.7041 ,59.2099 ,68.8400 ,60.7156 ,64.8589 ,23.3427 ,71.3850 ,42.4481 ,71.7087 ,39.1869 ,41.8847 ,65.7494 ,65.4696 ,57.7643 ,34.8785 ,50.5814 
"2018.09.22_12",17.8976 ,18.0334 ,21.0338 ,18.6107 , ,43.7893 ,43.5232 ,55.2429 ,68.7500 ,60.6421 ,62.1240 ,20.9129 ,71.2984 ,40.9093 ,71.6885 ,38.0615 ,41.8185 ,65.3417 ,65.0192 ,57.7117 ,34.6250 ,49.0464 
"2018.09.22_13",18.0884 ,18.0970 ,21.5444 ,18.8347 , ,44.0010 ,42.7944 ,54.2651 ,68.6613 ,60.5887 ,60.7006 ,20.2440 ,71.2419 ,45.0897 ,71.6845 ,43.5282 ,41.8599 ,64.6956 ,64.5202 ,57.6663 ,34.5353 ,49.3841 
"2018.09.22_14",17.7328 ,17.6940 ,20.4617 ,18.5454 , ,44.2147 ,42.1381 ,54.9889 ,68.5948 ,60.5282 ,60.3125 ,19.5867 ,71.1875 ,45.0988 ,71.6008 ,47.7419 ,41.8690 ,63.9486 ,64.0837 ,57.5998 ,34.4980 ,50.1653 
"2018.09.22_15",17.4881 ,17.3976 ,19.5625 ,18.2520 , ,44.3690 ,41.9385 ,56.1835 ,68.5343 ,60.4536 ,60.4819 ,19.1028 ,71.1472 ,47.2137 ,71.4194 ,50.6179 ,41.8740 ,63.3125 ,63.7389 ,57.5262 ,34.4587 ,50.6573 
"2018.09.22_16",17.1684 ,17.0784 ,18.8790 ,18.0302 , ,44.5232 ,41.9335 ,57.3417 ,68.5000 ,60.3609 ,60.8790 ,18.7087 ,71.1109 ,48.7097 ,71.1260 ,52.6351 ,41.8750 ,62.8679 ,63.4980 ,57.4476 ,34.3931 ,50.9345 
"2018.09.22_17",16.5927 ,16.4321 ,17.8115 ,17.5222 , ,44.6038 ,42.3347 ,58.3417 ,68.4395 ,60.2782 ,61.3760 ,17.9738 ,71.0615 ,53.3105 ,70.7450 ,54.0827 ,41.8750 ,62.6179 ,63.3427 ,57.3538 ,34.3438 ,51.1190 
"2018.09.22_18",16.0269 ,15.8384 ,16.4446 ,16.8518 , ,44.5575 ,42.9597 ,59.1956 ,68.3931 ,60.2026 ,61.8921 ,17.0383 ,71.0050 ,56.5141 ,70.2661 ,55.0393 ,41.8327 ,62.5262 ,63.2520 ,57.2692 ,34.2762 ,51.2147 
"2018.09.22_19",15.6272 ,15.4429 ,15.3992 ,16.1552 , ,44.5020 ,43.4062 ,59.8619 ,68.3478 ,60.1270 ,62.3659 ,16.3901 ,70.9375 ,57.7137 ,69.8276 ,55.6099 ,41.7863 ,62.5575 ,63.2056 ,57.1754 ,34.2127 ,51.2500 
"2018.09.22_20",15.4084 ,15.2511 ,14.8075 ,15.6603 , ,44.4496 ,43.7661 ,60.3700 ,68.3105 ,60.0605 ,62.7802 ,15.9446 ,70.8508 ,58.2540 ,69.4506 ,56.0494 ,41.6855 ,62.6431 ,63.1946 ,57.0988 ,34.1290 ,51.2500 
"2018.09.22_21",14.8867 ,14.6653 ,14.1905 ,15.2591 , ,44.3508 ,44.1391 ,60.7671 ,68.2500 ,60.0010 ,63.1371 ,15.4093 ,70.7520 ,59.3810 ,69.1250 ,56.3185 ,41.5887 ,62.7702 ,63.2409 ,57.0252 ,34.0181 ,51.2359 
"2018.09.22_22",14.3761 ,14.0787 ,13.6260 ,14.7470 , ,44.3044 ,44.7127 ,61.0776 ,68.1966 ,59.9415 ,63.4456 ,14.8216 ,70.6351 ,59.8095 ,68.8306 ,56.4778 ,41.4708 ,62.9153 ,63.2500 ,56.9567 ,33.8659 ,51.1754 
"2018.09.22_23",13.8039 ,13.5399 ,12.6835 ,14.0060 , ,44.1558 ,45.1915 ,61.3433 ,68.1389 ,59.8839 ,63.7093 ,14.1099 ,70.5149 ,60.7292 ,68.5685 ,56.6240 ,41.2669 ,63.0595 ,63.2540 ,56.8929 ,33.6667 ,51.1002 
"2018.09.23_00",13.4828 ,13.2069 ,12.2591 ,13.4567 , ,43.9577 ,45.7137 ,61.5504 ,68.0867 ,59.8427 ,63.9345 ,13.6109 ,70.3911 ,61.2077 ,68.3619 ,56.6230 ,41.0907 ,63.2046 ,63.3024 ,56.8246 ,33.4516 ,51.0262 
"2018.09.23_01",13.3502 ,13.1455 ,11.9821 ,13.1786 , ,43.7571 ,46.1411 ,61.6925 ,68.0363 ,59.8024 ,64.1179 ,13.3760 ,70.2702 ,61.5494 ,68.2006 ,56.6260 ,40.9325 ,63.3317 ,63.3125 ,56.7641 ,33.2480 ,50.9526 
"2018.09.23_02",13.1377 ,12.9396 ,11.6482 ,12.8246 , ,43.5222 ,46.4950 ,61.8044 ,67.9929 ,59.7500 ,64.2853 ,13.1179 ,70.1532 ,61.6744 ,68.0736 ,56.6260 ,40.7964 ,63.4516 ,63.3125 ,56.7046 ,33.0212 ,50.8760 
"2018.09.23_03",13.1390 ,12.9828 ,11.7067 ,12.7702 , ,43.3367 ,46.7157 ,61.8750 ,67.9415 ,59.7006 ,64.4042 ,13.0232 ,70.0353 ,60.9526 ,68.0000 ,56.6744 ,40.6401 ,63.5524 ,63.3125 ,56.6472 ,32.7913 ,50.8004 
"2018.09.23_04",13.0981 ,13.0043 ,11.8569 ,12.8165 , ,43.1321 ,46.9738 ,61.9304 ,67.9083 ,59.6532 ,64.5141 ,13.0554 ,69.9274 ,60.3004 ,68.0000 ,56.7077 ,40.5192 ,63.6522 ,63.3125 ,56.5887 ,32.5796 ,50.7218 
"2018.09.23_05",12.9698 ,12.8470 ,11.8569 ,12.7369 , ,42.8821 ,47.2470 ,61.9526 ,67.8690 ,59.5998 ,64.6038 ,12.9546 ,69.8306 ,61.3145 ,68.0000 ,56.6643 ,40.4052 ,63.7319 ,63.3095 ,56.5343 ,32.3810 ,50.6462 
"2018.09.23_06",12.7390 ,12.5899 ,11.7228 ,12.5696 , ,42.6593 ,47.6371 ,62.0000 ,67.8135 ,59.5544 ,64.6996 ,12.7298 ,69.7278 ,62.1482 ,67.9506 ,56.4940 ,40.2823 ,63.8085 ,63.2621 ,56.4708 ,32.2107 ,50.5847 
"2018.09.23_07",12.7058 ,12.5517 ,11.6522 ,12.4153 , ,42.4345 ,47.9315 ,62.0544 ,67.7772 ,59.5000 ,64.7661 ,12.6058 ,69.6512 ,62.4688 ,67.9264 ,56.3921 ,40.1159 ,63.8730 ,63.2500 ,56.3992 ,32.0101 ,50.5242 
"2018.09.23_08",13.0074 ,12.9703 ,16.2339 ,12.5554 , ,42.2107 ,48.1079 ,61.6663 ,67.7510 ,59.4466 ,64.7460 ,12.8921 ,69.5827 ,56.5232 ,67.9143 ,50.0665 ,39.9940 ,63.9284 ,63.2258 ,56.3327 ,31.8508 ,50.2056 
"2018.09.23_09",13.3901 ,13.4224 ,19.8004 ,13.0161 , ,42.0887 ,48.2177 ,57.7802 ,67.7500 ,59.3962 ,63.1532 ,13.3629 ,69.5192 ,43.5222 ,67.8750 ,37.9718 ,39.9446 ,63.9375 ,63.1532 ,56.2631 ,31.7500 ,48.3659 
"2018.09.23_10",13.7500 ,13.8308 ,19.8185 ,13.5363 , ,42.0060 ,48.2480 ,54.2369 ,67.7188 ,59.3256 ,60.8599 ,13.9627 ,69.4536 ,39.0302 ,67.8448 ,35.1391 ,39.9516 ,63.7591 ,62.8125 ,56.2107 ,31.6875 ,47.0020 
"2018.09.23_11",14.0442 ,14.1466 ,19.8518 ,13.9940 , ,42.0000 ,48.3165 ,51.8347 ,67.6462 ,59.2450 ,59.0171 ,14.4607 ,69.3901 ,36.6734 ,67.8054 ,33.5272 ,40.0000 ,63.2460 ,62.2409 ,56.1411 ,31.6724 ,46.0645 
"2018.09.23_12",14.5453 ,14.6455 ,19.9133 ,14.6714 , ,42.0000 ,48.3669 ,50.0625 ,67.5514 ,59.1562 ,57.5272 ,15.3044 ,69.3438 ,35.1028 ,67.7177 ,32.5232 ,40.0373 ,62.5343 ,61.5736 ,56.0645 ,31.6875 ,45.3397 
"2018.09.23_13",15.0582 ,15.1670 ,19.9597 ,15.3377 , ,42.0212 ,48.3024 ,48.6694 ,67.4627 ,59.0433 ,56.2873 ,16.0050 ,69.2954 ,33.9093 ,67.5655 ,31.8115 ,40.1038 ,61.7329 ,60.8831 ,55.9839 ,31.7319 ,44.7450 
"2018.09.23_14",15.4310 ,15.4849 ,20.0000 ,15.8761 , ,42.0625 ,48.1589 ,47.5710 ,67.3570 ,58.9163 ,55.2712 ,16.5233 ,69.2489 ,33.0191 ,67.3549 ,31.2733 ,40.1769 ,60.9301 ,60.2246 ,55.9047 ,31.8210 ,44.2521 
"2018.09.23_15",15.6875 ,15.7371 ,19.3698 ,16.1224 , ,42.1250 ,47.9753 ,46.7044 ,67.2558 ,58.7643 ,54.4258 ,16.7018 ,69.1888 ,33.1484 ,67.0977 ,32.0409 ,40.2524 ,60.1412 ,59.6289 ,55.8223 ,31.8971 ,43.8960 
"2018.09.23_16",15.9461 ,15.9655 ,19.5982 ,16.6674 , ,42.2522 ,47.5804 ,46.6384 ,67.1078 ,58.5625 ,53.7366 ,17.0871 ,69.0982 ,35.2165 ,66.6786 ,33.5345 ,40.3750 ,59.1703 ,58.8772 ,55.7177 ,32.0290 ,44.4892 
"2018.09.23_17",15.9883 ,15.9852 ,18.2183 ,16.5605 , ,42.3115 ,47.3988 ,46.5704 ,67.0171 ,58.4358 ,53.5228 ,16.7321 ,69.0337 ,36.9643 ,66.4206 ,36.1164 ,40.4170 ,58.6498 ,58.5496 ,55.6550 ,32.1111 ,44.2714 
"2018.09.23_18",15.7252 ,15.7220 ,16.7258 ,16.0685 , ,42.3125 ,47.2238 ,47.2681 ,66.8961 ,58.2407 ,53.4909 ,16.2087 ,68.9234 ,39.6270 ,66.0544 ,39.7610 ,40.4890 ,57.9890 ,58.1895 ,55.5693 ,32.1895 ,44.9519 
"2018.09.23_19",15.5269 ,15.4828 ,15.7500 ,15.8800 , ,42.3387 ,46.9274 ,48.4214 ,66.7873 ,58.0837 ,53.8216 ,15.8629 ,68.8165 ,41.8337 ,65.6875 ,42.4133 ,40.5000 ,57.5030 ,57.9748 ,55.4899 ,32.2631 ,45.2843 
"2018.09.23_20",15.0744 ,15.0474 ,15.1482 ,15.3831 , ,42.3357 ,46.6321 ,49.5706 ,66.6900 ,57.9223 ,54.3558 ,15.3135 ,68.6855 ,43.6431 ,65.3367 ,44.3995 ,40.4975 ,57.1292 ,57.8770 ,55.4248 ,32.3125 ,45.7061 
"2018.09.23_21",14.5873 ,14.5787 ,14.0817 ,14.9214 , ,42.3044 ,46.3115 ,50.5645 ,66.5853 ,57.7534 ,54.9446 ,14.7208 ,68.5504 ,45.2389 ,64.9829 ,45.9130 ,40.4299 ,56.8623 ,57.8992 ,55.3598 ,32.3125 ,45.8294 
"2018.09.23_22",14.1045 ,14.0927 ,13.7379 ,14.6099 , ,42.2571 ,45.9798 ,51.3911 ,66.4879 ,57.6179 ,55.5151 ,14.1683 ,68.3942 ,46.5887 ,64.6552 ,46.8921 ,40.3468 ,56.7480 ,58.0020 ,55.3085 ,32.2944 ,45.7893 
"2018.09.23_23",13.6864 ,13.7150 ,13.3942 ,14.2046 , ,42.1694 ,45.7369 ,52.0736 ,66.3894 ,57.4848 ,56.0524 ,13.6482 ,68.2319 ,47.7147 ,64.3579 ,47.6242 ,40.2340 ,56.7002 ,58.1421 ,55.2508 ,32.2208 ,45.9527 
"2018.09.24_00",13.4343 ,13.5022 ,12.7389 ,13.9718 , ,42.0403 ,45.5917 ,52.6169 ,66.2808 ,57.3533 ,56.5302 ,13.2238 ,68.0554 ,48.8206 ,64.0625 ,48.1750 ,40.0925 ,56.7542 ,58.3075 ,55.2025 ,32.0746 ,45.8717 
"2018.09.24_01",13.1382 ,13.2215 ,12.9294 ,13.8407 , ,41.9173 ,45.4415 ,53.0897 ,66.1835 ,57.2480 ,56.9647 ,12.9355 ,67.8740 ,49.6905 ,63.8085 ,48.5806 ,39.9607 ,56.8216 ,58.4798 ,55.1573 ,31.9133 ,45.7661 
"2018.09.24_02",12.5890 ,12.7352 ,12.2651 ,13.2692 , ,41.7631 ,45.2480 ,53.4889 ,66.0760 ,57.1486 ,57.3518 ,12.3931 ,67.6815 ,50.4798 ,63.5897 ,48.9282 ,39.8083 ,56.9206 ,58.6704 ,55.1149 ,31.7127 ,45.8285 
"2018.09.24_03",12.0528 ,12.2726 ,10.9466 ,12.8044 , ,41.5766 ,45.0706 ,53.7974 ,65.9603 ,57.0363 ,57.6986 ,11.8458 ,67.4909 ,51.1704 ,63.4002 ,49.1377 ,39.6166 ,57.0490 ,58.8569 ,55.0583 ,31.4929 ,45.6613 
"2018.09.24_04",11.5841 ,11.7532 ,11.3649 ,12.4677 , ,41.3690 ,44.9244 ,54.0927 ,65.8558 ,56.9577 ,58.0151 ,11.3266 ,67.2964 ,51.7550 ,63.2429 ,49.2893 ,39.4294 ,57.1552 ,59.0403 ,55.0020 ,31.2419 ,45.5171 
"2018.09.24_05",11.1875 ,11.3222 ,10.8306 ,12.0817 , ,41.1754 ,44.7964 ,54.3266 ,65.7559 ,56.8649 ,58.2954 ,10.8135 ,67.1099 ,52.3206 ,63.1058 ,49.4443 ,39.2069 ,57.2779 ,59.2056 ,54.9409 ,30.9385 ,45.5262 
"2018.09.24_06",10.8147 ,11.0054 ,10.0716 ,11.7863 , ,40.9889 ,44.6925 ,54.4819 ,65.6633 ,56.7853 ,58.5202 ,10.3609 ,66.9294 ,52.7450 ,63.0121 ,49.4325 ,38.9768 ,57.3861 ,59.3649 ,54.8841 ,30.5726 ,45.2843 
"2018.09.24_07",11.2119 ,11.4333 ,11.2460 ,12.0907 , ,40.9506 ,44.5353 ,54.6290 ,65.5887 ,56.7111 ,58.7188 ,10.7026 ,66.7500 ,52.3599 ,62.9415 ,49.6123 ,38.8032 ,57.4806 ,59.5060 ,54.8319 ,30.2692 ,45.2542 
"2018.09.24_08",11.6444 ,11.8427 ,11.6448 ,12.3343 , ,41.0526 ,44.3571 ,54.7361 ,65.5042 ,56.6200 ,58.8730 ,11.3413 ,66.5784 ,51.6171 ,62.9464 ,49.7683 ,38.6383 ,57.5975 ,59.6409 ,54.7542 ,30.0228 ,45.2008 
"2018.09.24_09",12.7716 ,12.7403 ,13.1976 ,13.3982 , ,41.1895 ,43.8095 ,54.7722 ,65.4335 ,56.5333 ,59.0000 ,12.8448 ,66.4214 ,51.5323 ,63.0000 ,49.7288 ,38.5595 ,57.6986 ,59.7319 ,54.6875 ,29.9224 ,44.9929 
"2018.09.24_10",13.8427 ,13.6994 ,15.8317 ,14.5998 , ,40.9970 ,43.3407 ,54.8710 ,65.3666 ,56.4578 ,59.1190 ,14.3649 ,66.2732 ,52.5907 ,63.0040 ,49.7517 ,38.6014 ,57.7762 ,59.7994 ,54.6174 ,29.9365 ,45.1005 
"2018.09.24_11",14.1972 ,14.0399 ,16.6673 ,14.7812 , ,40.7389 ,42.8075 ,54.9183 ,65.2897 ,56.3539 ,59.2188 ,14.8750 ,66.1542 ,53.4375 ,63.0020 ,49.6807 ,38.6985 ,57.8649 ,59.8125 ,54.5312 ,30.0121 ,45.1976 
"2018.09.24_12",14.5561 ,14.4301 ,16.8770 ,15.1482 , ,40.3911 ,42.6351 ,54.9456 ,65.2147 ,56.2621 ,59.3175 ,15.3065 ,66.0413 ,53.8165 ,63.0000 ,49.5554 ,38.7278 ,57.9446 ,59.8125 ,54.4315 ,30.1240 ,45.1310 
"2018.09.24_13",14.6711 ,14.6107 ,16.8780 ,15.3075 , ,40.0968 ,43.8387 ,55.0514 ,65.1351 ,56.1655 ,59.4173 ,15.4204 ,65.9567 ,54.0595 ,63.0000 ,49.7416 ,38.6554 ,58.0186 ,59.8226 ,54.3336 ,30.1895 ,45.2762 
"2018.09.24_14",14.7619 ,14.6800 ,16.6915 ,15.2712 , ,39.7863 ,44.5454 ,55.1119 ,65.0431 ,56.0608 ,59.5121 ,15.5252 ,65.8599 ,54.3216 ,63.0000 ,49.7872 ,38.6157 ,58.0997 ,59.8750 ,54.2010 ,30.2571 ,45.3471 
"2018.09.24_15",14.7791 ,14.7198 ,16.4355 ,15.3256 , ,39.6210 ,44.9052 ,55.1502 ,64.9607 ,55.9587 ,59.6159 ,15.5222 ,65.7742 ,54.2359 ,63.0141 ,49.8317 ,38.5333 ,58.1633 ,59.8750 ,54.0806 ,30.3317 ,45.2268 
"2018.09.24_16",14.7829 ,14.7050 ,16.8185 ,15.3488 , ,39.2218 ,44.3931 ,55.2238 ,64.8883 ,55.8508 ,59.7137 ,15.5958 ,65.6845 ,54.7248 ,63.0625 ,49.8342 ,38.5000 ,58.2350 ,59.9032 ,53.9575 ,30.4183 ,45.3450 
"2018.09.24_17",14.5254 ,14.4817 ,16.1462 ,14.9879 , ,38.8276 ,44.8256 ,55.2379 ,64.7998 ,55.7432 ,59.7752 ,15.3004 ,65.6220 ,55.0867 ,63.0897 ,49.7872 ,38.4375 ,58.3024 ,59.9375 ,53.8201 ,30.4859 ,45.3682 
